GO_set,Term,Overlap,P.value,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,FDR_allGO
Biological Process,negative regulation of Wnt signaling pathway (GO:0030178),1/191,0.4897621175007758,0.5116437364167106,1.505720823798627,1.0748369473735546,CCDC88C,1
Cellular Component,early endosome membrane (GO:0031901),1/97,0.2888807288061606,0.5142797538759968,2.9942632850241546,3.718100621077919,MARCHF1,1
Cellular Component,trans-Golgi network membrane (GO:0032588),1/99,0.29387414507199816,0.5142797538759968,2.932860100561964,3.591591275831502,MARCHF1,1
Cellular Component,secretory granule lumen (GO:0034774),2/316,0.303527525265384,0.520332900454944,1.8373922817534658,2.190691544737688,TIMP1;ARHGAP45,1
Biological Process,negative regulation of intracellular signal transduction (GO:1902532),1/198,0.5022523058176744,0.5240033899278886,1.4517030824689179,0.9997192245802698,STAT1,1
Biological Process,modification-dependent protein catabolic process (GO:0019941),1/201,0.5075125292135219,0.5287974583548491,1.4297101449275362,0.9696778592491234,UBD,1
Biological Process,mitotic cell cycle phase transition (GO:0044772),1/209,0.521273383942593,0.5424245291025673,1.3741638795986622,0.8952411714337289,CCND2,1
Biological Process,phosphate-containing compound metabolic process (GO:0006796),1/212,0.5263353930752113,0.5463239479846242,1.3544199464248918,0.8692892591947451,PGK1,1
Biological Process,regulation of gene expression (GO:0010468),4/1079,0.5263951498820405,0.5463239479846242,1.0630021141649049,0.682131765533694,IFNG;BTN2A2;PRKCQ;CD3E,1
Biological Process,positive regulation of GTPase activity (GO:0043547),1/214,0.5296807163798954,0.5490171701721211,1.3415663060488534,0.8525397312320229,ARHGAP45,1
Biological Process,regulation of cell growth (GO:0001558),1/217,0.5346550792703775,0.5534515469009766,1.3227321524422975,0.8282068482121105,PRKCQ,1
Cellular Component,cytoplasmic vesicle lumen (GO:0060205),1/115,0.33259671276554004,0.5536533507416921,2.5191965420798375,2.773193514972028,ARHGAP45,1
Cellular Component,mitotic spindle (GO:0072686),1/120,0.3442625474224455,0.5536533507416921,2.412739008646937,2.5728259150114257,EPB41,1
Cellular Component,intrinsic component of endoplasmic reticulum membrane (GO:0031227),1/121,0.3465714782716236,0.5536533507416921,2.392512077294686,2.535264169744937,ESYT1,1
Cellular Component,intracellular membrane-bounded organelle (GO:0043231),20/5192,0.3515124920165419,0.5536533507416921,1.1413766434648105,1.1933207278345723,CSF1R;AKNA;BRPF1;STAT1;STRBP;TSHZ2;PTTG1IP;AP3M2;ZEB2;RASSF2;CCND2;HLA-DMB;HENMT1;IRF1;UBD;PDE4A;IRF8;GRB2;PRKACB;GAPDH,1
Cellular Component,mitochondrial outer membrane (GO:0005741),1/126,0.3579964648354683,0.5536533507416921,2.296231884057971,2.3587632550942317,ACSL4,1
Cellular Component,peroxisome (GO:0005777),1/128,0.36251112250944123,0.5536533507416921,2.2598425196850394,2.293062481269133,GSTK1,1
Biological Process,cellular response to lipid (GO:0071396),1/219,0.5379424725470454,0.5561303844927193,1.310464034038027,0.8124924880829866,TNFRSF1B,1
Molecular Function,sequence-specific double-stranded DNA binding (GO:1990837),3/712,0.45662774419753177,0.5574683541996721,1.2138812285539862,0.9515454525848498,CIITA;IRF1;IRF8,1
Molecular Function,small GTPase binding (GO:0031267),1/175,0.4600412831480875,0.5574683541996721,1.6455105780443111,1.277638665953173,RAB11FIP4,1
Molecular Function,transition metal ion binding (GO:0046914),2/445,0.46359973871320415,0.5574683541996721,1.2937856858318948,0.9945766975400535,ANPEP;TIMP1,1
Molecular Function,actin binding (GO:0003779),1/177,0.463847714563086,0.5574683541996721,1.626646903820817,1.249588495585999,PARVB,1
Biological Process,positive regulation of cell motility (GO:2000147),1/221,0.5412069716919653,0.5587786266170292,1.2984189723320159,0.7971688736388508,CSF1R,1
Cellular Component,integral component of endoplasmic reticulum membrane (GO:0030176),1/142,0.3932492747482108,0.5633915308725713,2.0340219960941517,1.898376285566827,ESYT1,1
Cellular Component,organelle outer membrane (GO:0031968),1/142,0.3932492747482108,0.5633915308725713,2.0340219960941517,1.898376285566827,ACSL4,1
Cellular Component,focal adhesion (GO:0005925),2/387,0.39377351581455067,0.5633915308725713,1.4931245225362872,1.3915612487422118,GNA12;PARVB,1
Cellular Component,recycling endosome (GO:0055037),1/145,0.39964343170692346,0.5633915308725713,1.9913446054750403,1.826426523494134,RAB11FIP4,1
Cellular Component,cell-substrate junction (GO:0030055),2/394,0.4024225220518367,0.5633915308725713,1.46593637454982,1.3343725318930777,GNA12;PARVB,1
Cellular Component,basolateral plasma membrane (GO:0016323),1/151,0.41223313145373763,0.56766529577236,1.9111111111111112,1.6935621411036894,EPB41,1
Biological Process,protein ubiquitination (GO:0016567),2/525,0.5519081352116465,0.5689138285021125,1.0913845461702845,0.6486902362033725,MARCHF1;UBD,1
Biological Process,cilium organization (GO:0044782),1/228,0.5524546862938752,0.5689138285021125,1.257932707654983,0.7464369716151863,DISC1,1
Cellular Component,azurophil granule (GO:0042582),1/155,0.4204813138786264,0.5696843607387841,1.8610954263128177,1.6123697717846501,ARHGAP45,1
Molecular Function,protein heterodimerization activity (GO:0046982),1/188,0.48431507310021416,0.5707304691145351,1.5301092769123459,1.1093592259708667,CD3E,1
Molecular Function,GTP binding (GO:0005525),1/189,0.4861370932432568,0.5707304691145351,1.5218933086648165,1.0976877837318262,GBP5,1
Molecular Function,RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629),1/190,0.4879527674872361,0.5707304691145351,1.513764281880224,1.0861813755506224,STAT1,1
Cellular Component,vacuolar lumen (GO:0005775),1/161,0.4326401050648534,0.5756951189605249,1.7907608695652173,1.5003873161239398,ARHGAP45,1
Cellular Component,tertiary granule (GO:0070820),1/164,0.43862485254135236,0.5756951189605249,1.7575353427580689,1.4484038244171225,LAIR1,1
Biological Process,regulation of ERK1 and ERK2 cascade (GO:0070372),1/238,0.5680527899067774,0.5842198809519897,1.2042438696263682,0.6810491914758908,CSF1R,1
Molecular Function,GTPase binding (GO:0051020),1/201,0.5075125292135219,0.5883552329820475,1.4297101449275362,0.9696778592491234,RAB11FIP4,1
Biological Process,membrane organization (GO:0061024),1/242,0.5741408814798823,0.5897183472564683,1.1840158758794876,0.6569872912121761,GRB2,1
Biological Process,anterograde trans-synaptic signaling (GO:0098916),1/244,0.5771531294289648,0.5920474037368091,1.17415160732391,0.6453696819539156,PRKACB,1
Biological Process,positive regulation of DNA-binding transcription factor activity (GO:0051091),1/246,0.580144372772293,0.5943489386004805,1.1644483880508725,0.6340168646084595,PRKCQ,1
Biological Process,positive regulation of signal transduction (GO:0009967),1/252,0.5889935147166339,0.6026381521231968,1.1362665280905364,0.6014714444907616,DISC1,1
Molecular Function,guanyl ribonucleotide binding (GO:0032561),1/214,0.5296807163798954,0.608668191629529,1.3415663060488534,0.8525397312320229,GBP5,1
Molecular Function,metal ion binding (GO:0046872),2/517,0.5435370207892178,0.6191595628120656,1.1087949743003997,0.6759851268202256,ESYT1;PRKACB,1
Biological Process,protein-containing complex assembly (GO:0065003),1/267,0.6103200196019913,0.6228554757170515,1.071374087392394,0.5290143513344366,CD3E,1
Biological Process,negative regulation of signal transduction (GO:0009968),1/267,0.6103200196019913,0.6228554757170515,1.071374087392394,0.5290143513344366,PRKCQ,1
Biological Process,central nervous system development (GO:0007417),1/268,0.6117023491567862,0.6234658558713397,1.0673071703848451,0.5245915841693444,HAPLN3,1
Cellular Component,endocytic vesicle (GO:0030139),1/189,0.4861370932432568,0.6256283919409231,1.5218933086648165,1.0976877837318262,RAB11FIP4,1
Cellular Component,spindle (GO:0005819),1/192,0.4915651650964396,0.6256283919409231,1.497761590408984,1.0636515154252302,EPB41,1
Biological Process,positive regulation of MAPK cascade (GO:0043410),1/274,0.6198953975432593,0.6310074789332792,1.043531347879174,0.4990214165179654,CSF1R,1
Molecular Function,GTPase regulator activity (GO:0030695),1/233,0.5603219152145004,0.632777335285341,1.2305097451274363,0.7127651552465442,ARHGAP45,1
Cellular Component,nucleus (GO:0005634),16/4484,0.5116518670426221,0.6333574651997148,1.025365562518651,0.6871085706074467,BRPF1;STAT1;STRBP;TSHZ2;PTTG1IP;ZEB2;RASSF2;CCND2;HENMT1;IRF1;UBD;PDE4A;IRF8;GRB2;PRKACB;GAPDH,1
Cellular Component,axon (GO:0030424),1/204,0.5127179480188168,0.6333574651997148,1.4083672449489542,0.9408307170908768,STAT1,1
Molecular Function,transcription cis-regulatory region binding (GO:0000976),2/549,0.57638382480995,0.6351218969259383,1.0422088396601785,0.5742377665374336,CIITA;IRF1,1
Molecular Function,RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978),4/1149,0.5769427918640203,0.6351218969259383,0.9943099113404791,0.5468825469565218,ZEB2;STAT1;IRF1;IRF8,1
Molecular Function,cis-regulatory region sequence-specific DNA binding (GO:0000987),4/1149,0.5769427918640203,0.6351218969259383,0.9943099113404791,0.5468825469565218,ZEB2;STAT1;IRF1;IRF8,1
Cellular Component,integral component of organelle membrane (GO:0031301),1/214,0.5296807163798954,0.6448286982016119,1.3415663060488534,0.8525397312320229,ESYT1,1
Cellular Component,lytic vacuole (GO:0000323),1/219,0.5379424725470454,0.6455309670564545,1.310464034038027,0.8124924880829866,MARCHF1,1
Cellular Component,vesicle (GO:0031982),1/226,0.5492690861919953,0.6498394822553184,1.269243156199678,0.7604883841434081,GAPDH,1
Molecular Function,ubiquitin protein ligase activity (GO:0061630),1/263,0.6047420280217274,0.660176713923719,1.0879522071025556,0.5471891656964185,MARCHF1,1
Biological Process,extracellular matrix organization (GO:0030198),1/300,0.6534732618701546,0.664336628116078,0.9515292520963599,0.40483160482953384,TIMP1,1
Cellular Component,trans-Golgi network (GO:0005802),1/239,0.5695828080069966,0.6645132760081627,1.1991231275118743,0.6749277736480548,MARCHF1,1
Molecular Function,ubiquitin-like protein ligase activity (GO:0061659),1/270,0.6144525235283822,0.665233723819984,1.0592640482732611,0.5158866042170513,MARCHF1,1
Cellular Component,integral component of plasma membrane (GO:0005887),5/1454,0.5824080585105185,0.670168176916213,0.9811010245792855,0.5303674627689453,ADGRE2;CSF1R;IFNGR2;TNFRSF25;CD3E,1
Biological Process,chemical synaptic transmission (GO:0007268),1/306,0.6607967163027648,0.670923869043037,0.9325255405084343,0.38635374846710163,PRKACB,1
Molecular Function,G protein-coupled receptor activity (GO:0004930),1/283,0.6318664617710187,0.6784795614098643,1.0097646212354816,0.46355991682094005,ADGRE2,1
Biological Process,protein polyubiquitination (GO:0000209),1/314,0.6703244744094294,0.6788636396885305,0.9083206000833449,0.3633222393626499,MARCHF1,1
Biological Process,cilium assembly (GO:0060271),1/314,0.6703244744094294,0.6788636396885305,0.9083206000833449,0.3633222393626499,DISC1,1
Cellular Component,early endosome (GO:0005769),1/266,0.6089328395434153,0.6881868263517882,1.0754716981132075,0.5334848291172628,MARCHF1,1
Cellular Component,dendrite (GO:0030425),1/270,0.6144525235283822,0.6881868263517882,1.0592640482732611,0.5158866042170513,STAT1,1
Biological Process,cellular response to oxygen-containing compound (GO:1901701),1/323,0.6807281130219851,0.6885227097359774,0.8825276802592492,0.33941334967314857,TNFRSF1B,1
Cellular Component,endoplasmic reticulum lumen (GO:0005788),1/285,0.6344758003613312,0.7012627267151557,1.002551541130843,0.456116971537659,TIMP1,1
Biological Process,intracellular protein transport (GO:0006886),1/336,0.6951866103760472,0.7022533103544569,0.8477179320787368,0.30820901775661147,PTTG1IP,1
Biological Process,cellular protein modification process (GO:0006464),3/1025,0.7029472548375991,0.7091917101470702,0.828402021205129,0.2919896924446403,UBD;TIMP1;PRKACB,1
Molecular Function,double-stranded DNA binding (GO:0003690),2/651,0.6696053578059648,0.7131569257933446,0.8737877277259132,0.3504472114332889,STAT1;IRF8,1
Biological Process,supramolecular fiber organization (GO:0097435),1/351,0.7110688052468751,0.7164761725871556,0.8107660455486543,0.2764599367729447,CCDC88C,1
Molecular Function,cadherin binding (GO:0045296),1/322,0.6795883263811009,0.7179521835155178,0.8853221364395684,0.34197166989228994,STAT1,1
Biological Process,ubiquitin-dependent protein catabolic process (GO:0006511),1/354,0.7141459298542423,0.7186658408026869,0.8037525146775054,0.27059771462007587,UBD,1
Molecular Function,"DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)",1/333,0.6919084183155081,0.7245376869841457,0.855508992491706,0.31508539542328506,IRF1,1
Molecular Function,protein serine/threonine kinase activity (GO:0004674),1/344,0.703761300001471,0.7245376869841457,0.8276080618582837,0.29075198929524304,PRKCQ,1
Molecular Function,calcium ion binding (GO:0005509),1/348,0.7079590344348793,0.7245376869841457,0.8179008478469699,0.28247763712213964,ESYT1,1
Molecular Function,RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977),4/1359,0.7091086499874469,0.7245376869841457,0.8308173990830817,0.2855905898586951,ZEB2;STAT1;IRF1;IRF8,1
Molecular Function,sequence-specific DNA binding (GO:0043565),2/707,0.7134760429080518,0.7245376869841457,0.8020442219440967,0.2707752780449848,ZEB2;IRF8,1
Cellular Component,actin cytoskeleton (GO:0015629),1/316,0.67266489375974,0.7338162477378982,0.9024614676788589,0.35783319377408596,PARVB,1
Molecular Function,ubiquitin-protein transferase activity (GO:0004842),1/392,0.7504359127326816,0.7562084966767791,0.7242299566329368,0.2079271623896775,MARCHF1,1
Cellular Component,mitochondrial matrix (GO:0005759),1/348,0.7079590344348793,0.7624174216991008,0.8179008478469699,0.28247763712213964,GSTK1,1
Biological Process,protein modification by small protein conjugation (GO:0032446),1/409,0.7651626488883895,0.7690319922456,0.6934498437055981,0.185613538646011,UBD,1
Biological Process,cellular protein metabolic process (GO:0044267),1/417,0.77179314696601,0.7747166058560329,0.679835562987737,0.17610372670827454,TIMP1,1
Biological Process,organelle assembly (GO:0070925),1/425,0.7782390349254967,0.7802018067664186,0.666735028712059,0.16716484594416206,DISC1,1
Biological Process,regulation of nucleic acid-templated transcription (GO:1903506),1/430,0.7821762251188131,0.7831613337146806,0.6587953109692241,0.1618496776938169,PRKCQ,1
Cellular Component,cytoplasmic vesicle membrane (GO:0030659),1/380,0.73949617060142,0.7862997257027756,0.747619593896983,0.22562125775162922,ANPEP,1
Biological Process,regulation of cellular macromolecule biosynthetic process (GO:2000112),1/468,0.8099300249710907,0.8099300249710907,0.60400955838997,0.1273296990586368,PRKCQ,1
Cellular Component,intracellular organelle lumen (GO:0070013),2/848,0.8029969522120908,0.8324608310754801,0.6634682241691002,0.14556782146530578,GSTK1;TIMP1,1
Cellular Component,mitochondrial membrane (GO:0031966),1/469,0.8106112039183351,0.8324608310754801,0.6026879722531896,0.12654443065391613,ACSL4,1
Cellular Component,Golgi membrane (GO:0000139),1/472,0.81264033509749245,0.8324608310754801,0.5987568848272254,0.12422209079123421,MARCHF1,1
Cellular Component,neuron projection (GO:0043005),1/556,0.8615177516776167,0.8718974836255398,0.5059407233320277,0.07541533078899343,STAT1,1
Molecular Function,RNA binding (GO:0003723),3/1406,0.8781925965437825,0.8781925965437825,0.5912809438197466,0.07680109814140844,DDX55;STRBP;GRB2,1
Cellular Component,bounding membrane of organelle (GO:0098588),1/767,0.9355671845329551,0.9355671845329551,0.36258372119423316,0.024148916712455965,ANPEP,1
